Delta,Power,t,x,y,z,vx,vy,vz
-2.500000000,0.030000000,0.000799,0.007972325,0.000166740,0.000305802,9.977850180,0.247391478,0.450781497
-2.500000000,0.030000000,0.000800,0.007982302,0.000166987,0.000306253,9.977850180,0.247381676,0.450781498
-2.500000000,0.030000000,0.000801,0.007992280,0.000167235,0.000306704,9.977850180,0.247371874,0.450781500
-2.500000000,0.030000000,0.000802,0.008002258,0.000167482,0.000307155,9.977850180,0.247362072,0.450781502
-2.500000000,0.030000000,0.000803,0.008012236,0.000167729,0.000307606,9.977850180,0.247352270,0.450781503
-2.500000000,0.030000000,0.000804,0.008022214,0.000167977,0.000308056,9.977850180,0.247342468,0.450781505
-2.500000000,0.030000000,0.000805,0.008032192,0.000168224,0.000308507,9.977850180,0.247332666,0.450781506
-2.500000000,0.030000000,0.000806,0.008042169,0.000168471,0.000308958,9.977850180,0.247322864,0.450781508
-2.500000000,0.030000000,0.000807,0.008052147,0.000168719,0.000309409,9.977850180,0.247313063,0.450781509
-2.500000000,0.030000000,0.000808,0.008062125,0.000168966,0.000309859,9.977850180,0.247303261,0.450781510
-2.500000000,0.030000000,0.000809,0.008072103,0.000169213,0.000310310,9.977850180,0.247293459,0.450781512
-2.500000000,0.030000000,0.000810,0.008082081,0.000169461,0.000310761,9.977850180,0.247283657,0.450781513
-2.500000000,0.030000000,0.000811,0.008092059,0.000169708,0.000311212,9.977850180,0.247273855,0.450781514
-2.500000000,0.030000000,0.000812,0.008102037,0.000169955,0.000311663,9.977850180,0.247264053,0.450781515
-2.500000000,0.030000000,0.000813,0.008112014,0.000170203,0.000312113,9.977850180,0.247254251,0.450781516
-2.500000000,0.030000000,0.000814,0.008121992,0.000170450,0.000312564,9.977850180,0.247244450,0.450781517
-2.500000000,0.030000000,0.000815,0.008131970,0.000170697,0.000313015,9.977850180,0.247234648,0.450781518
-2.500000000,0.030000000,0.000816,0.008141948,0.000170944,0.000313466,9.977850180,0.247224846,0.450781519
-2.500000000,0.030000000,0.000817,0.008151926,0.000171191,0.000313917,9.977850180,0.247215044,0.450781520
-2.500000000,0.030000000,0.000818,0.008161904,0.000171439,0.000314367,9.977850180,0.247205242,0.450781521
-2.500000000,0.030000000,0.000819,0.008171882,0.000171686,0.000314818,9.977850180,0.247195441,0.450781522
-2.500000000,0.030000000,0.000820,0.008181859,0.000171933,0.000315269,9.977850180,0.247185639,0.450781523
-2.500000000,0.030000000,0.000821,0.008191837,0.000172180,0.000315720,9.977850180,0.247175837,0.450781524
-2.500000000,0.030000000,0.000822,0.008201815,0.000172427,0.000316170,9.977850180,0.247166035,0.450781525
-2.500000000,0.030000000,0.000823,0.008211793,0.000172675,0.000316621,9.977850180,0.247156234,0.450781525
-2.500000000,0.030000000,0.000824,0.008221771,0.000172922,0.000317072,9.977850180,0.247146432,0.450781526
-2.500000000,0.030000000,0.000825,0.008231749,0.000173169,0.000317523,9.977850180,0.247136630,0.450781527
-2.500000000,0.030000000,0.000826,0.008241726,0.000173416,0.000317974,9.977850180,0.247126829,0.450781527
-2.500000000,0.030000000,0.000827,0.008251704,0.000173663,0.000318424,9.977850180,0.247117027,0.450781528
-2.500000000,0.030000000,0.000828,0.008261682,0.000173910,0.000318875,9.977850180,0.247107225,0.450781529
-2.500000000,0.030000000,0.000829,0.008271660,0.000174157,0.000319326,9.977850180,0.247097424,0.450781529
-2.500000000,0.030000000,0.000830,0.008281638,0.000174405,0.000319777,9.977850180,0.247087622,0.450781530
-2.500000000,0.030000000,0.000831,0.008291616,0.000174652,0.000320227,9.977850180,0.247077820,0.450781531
-2.500000000,0.030000000,0.000832,0.008301594,0.000174899,0.000320678,9.977850180,0.247068019,0.450781531
-2.500000000,0.030000000,0.000833,0.008311571,0.000175146,0.000321129,9.977850180,0.247058217,0.450781532
-2.500000000,0.030000000,0.000834,0.008321549,0.000175393,0.000321580,9.977850180,0.247048415,0.450781532
-2.500000000,0.030000000,0.000835,0.008331527,0.000175640,0.000322031,9.977850180,0.247038614,0.450781533
-2.500000000,0.030000000,0.000836,0.008341505,0.000175887,0.000322481,9.977850180,0.247028812,0.450781533
-2.500000000,0.030000000,0.000837,0.008351483,0.000176134,0.000322932,9.977850180,0.247019011,0.450781534
-2.500000000,0.030000000,0.000838,0.008361461,0.000176381,0.000323383,9.977850180,0.247009209,0.450781534
-2.500000000,0.030000000,0.000839,0.008371439,0.000176628,0.000323834,9.977850180,0.246999408,0.450781534
-2.500000000,0.030000000,0.000840,0.008381416,0.000176875,0.000324285,9.977850180,0.246989606,0.450781535
-2.500000000,0.030000000,0.000841,0.008391394,0.000177122,0.000324735,9.977850180,0.246979804,0.450781535
-2.500000000,0.030000000,0.000842,0.008401372,0.000177369,0.000325186,9.977850180,0.246970003,0.450781536
-2.500000000,0.030000000,0.000843,0.008411350,0.000177616,0.000325637,9.977850180,0.246960201,0.450781536
-2.500000000,0.030000000,0.000844,0.008421328,0.000177863,0.000326088,9.977850180,0.246950400,0.450781536
-2.500000000,0.030000000,0.000845,0.008431306,0.000178110,0.000326538,9.977850180,0.246940598,0.450781537
-2.500000000,0.030000000,0.000846,0.008441283,0.000178357,0.000326989,9.977850180,0.246930797,0.450781537
-2.500000000,0.030000000,0.000847,0.008451261,0.000178604,0.000327440,9.977850180,0.246920995,0.450781537
-2.500000000,0.030000000,0.000848,0.008461239,0.000178851,0.000327891,9.977850180,0.246911194,0.450781538
-2.500000000,0.030000000,0.000849,0.008471217,0.000179097,0.000328342,9.977850180,0.246901392,0.450781538
-2.500000000,0.030000000,0.000850,0.008481195,0.000179344,0.000328792,9.977850180,0.246891591,0.450781538
-2.500000000,0.030000000,0.000851,0.008491173,0.000179591,0.000329243,9.977850180,0.246881790,0.450781538
-2.500000000,0.030000000,0.000852,0.008501151,0.000179838,0.000329694,9.977850180,0.246871988,0.450781539
-2.500000000,0.030000000,0.000853,0.008511128,0.000180085,0.000330145,9.977850180,0.246862187,0.450781539
-2.500000000,0.030000000,0.000854,0.008521106,0.000180332,0.000330595,9.977850180,0.246852385,0.450781539
-2.500000000,0.030000000,0.000855,0.008531084,0.000180579,0.000331046,9.977850180,0.246842584,0.450781539
-2.500000000,0.030000000,0.000856,0.008541062,0.000180826,0.000331497,9.977850180,0.246832783,0.450781540
-2.500000000,0.030000000,0.000857,0.008551040,0.000181072,0.000331948,9.977850180,0.246822981,0.450781540
-2.500000000,0.030000000,0.000858,0.008561018,0.000181319,0.000332399,9.977850180,0.246813180,0.450781540
-2.500000000,0.030000000,0.000859,0.008570996,0.000181566,0.000332849,9.977850180,0.246803378,0.450781540
-2.500000000,0.030000000,0.000860,0.008580973,0.000181813,0.000333300,9.977850180,0.246793577,0.450781540
-2.500000000,0.030000000,0.000861,0.008590951,0.000182060,0.000333751,9.977850180,0.246783776,0.450781541
-2.500000000,0.030000000,0.000862,0.008600929,0.000182306,0.000334202,9.977850180,0.246773974,0.450781541
-2.500000000,0.030000000,0.000863,0.008610907,0.000182553,0.000334652,9.977850180,0.246764173,0.450781541
-2.500000000,0.030000000,0.000864,0.008620885,0.000182800,0.000335103,9.977850180,0.246754372,0.450781541
-2.500000000,0.030000000,0.000865,0.008630863,0.000183047,0.000335554,9.977850180,0.246744570,0.450781541
-2.500000000,0.030000000,0.000866,0.008640840,0.000183293,0.000336005,9.977850180,0.246734769,0.450781541
-2.500000000,0.030000000,0.000867,0.008650818,0.000183540,0.000336456,9.977850180,0.246724968,0.450781542
-2.500000000,0.030000000,0.000868,0.008660796,0.000183787,0.000336906,9.977850180,0.246715167,0.450781542
-2.500000000,0.030000000,0.000869,0.008670774,0.000184034,0.000337357,9.977850180,0.246705365,0.450781542
-2.500000000,0.030000000,0.000870,0.008680752,0.000184280,0.000337808,9.977850180,0.246695564,0.450781542
-2.500000000,0.030000000,0.000871,0.008690730,0.000184527,0.000338259,9.977850180,0.246685763,0.450781542
-2.500000000,0.030000000,0.000872,0.008700708,0.000184774,0.000338710,9.977850180,0.246675962,0.450781542
-2.500000000,0.030000000,0.000873,0.008710685,0.000185020,0.000339160,9.977850180,0.246666160,0.450781542
-2.500000000,0.030000000,0.000874,0.008720663,0.000185267,0.000339611,9.977850180,0.246656359,0.450781543
-2.500000000,0.030000000,0.000875,0.008730641,0.000185514,0.000340062,9.977850180,0.246646558,0.450781543
-2.500000000,0.030000000,0.000876,0.008740619,0.000185760,0.000340513,9.977850180,0.246636757,0.450781543
-2.500000000,0.030000000,0.000877,0.008750597,0.000186007,0.000340963,9.977850180,0.246626955,0.450781543
-2.500000000,0.030000000,0.000878,0.008760575,0.000186254,0.000341414,9.977850180,0.246617154,0.450781543
-2.500000000,0.030000000,0.000879,0.008770553,0.000186500,0.000341865,9.977850180,0.246607353,0.450781543
-2.500000000,0.030000000,0.000880,0.008780530,0.000186747,0.000342316,9.977850180,0.246597552,0.450781543
-2.500000000,0.030000000,0.000881,0.008790508,0.000186993,0.000342767,9.977850180,0.246587751,0.450781543
-2.500000000,0.030000000,0.000882,0.008800486,0.000187240,0.000343217,9.977850180,0.246577950,0.450781543
-2.500000000,0.030000000,0.000883,0.008810464,0.000187487,0.000343668,9.977850180,0.246568148,0.450781543
-2.500000000,0.030000000,0.000884,0.008820442,0.000187733,0.000344119,9.977850180,0.246558347,0.450781543
-2.500000000,0.030000000,0.000885,0.008830420,0.000187980,0.000344570,9.977850180,0.246548546,0.450781544
-2.500000000,0.030000000,0.000886,0.008840397,0.000188226,0.000345020,9.977850180,0.246538745,0.450781544
-2.500000000,0.030000000,0.000887,0.008850375,0.000188473,0.000345471,9.977850180,0.246528944,0.450781544
-2.500000000,0.030000000,0.000888,0.008860353,0.000188719,0.000345922,9.977850180,0.246519143,0.450781544
-2.500000000,0.030000000,0.000889,0.008870331,0.000188966,0.000346373,9.977850180,0.246509342,0.450781544
-2.500000000,0.030000000,0.000890,0.008880309,0.000189212,0.000346824,9.977850180,0.246499541,0.450781544
-2.500000000,0.030000000,0.000891,0.008890287,0.000189459,0.000347274,9.977850180,0.246489740,0.450781544
-2.500000000,0.030000000,0.000892,0.008900265,0.000189705,0.000347725,9.977850180,0.246479939,0.450781544
-2.500000000,0.030000000,0.000893,0.008910242,0.000189952,0.000348176,9.977850180,0.246470137,0.450781544
-2.500000000,0.030000000,0.000894,0.008920220,0.000190198,0.000348627,9.977850180,0.246460336,0.450781544
-2.500000000,0.030000000,0.000895,0.008930198,0.000190445,0.000349077,9.977850180,0.246450535,0.450781544
-2.500000000,0.030000000,0.000896,0.008940176,0.000190691,0.000349528,9.977850180,0.246440734,0.450781544
-2.500000000,0.030000000,0.000897,0.008950154,0.000190938,0.000349979,9.977850180,0.246430933,0.450781544
-2.500000000,0.030000000,0.000898,0.008960132,0.000191184,0.000350430,9.977850180,0.246421132,0.450781544
-2.500000000,0.030000000,0.000899,0.008970110,0.000191431,0.000350881,9.977850180,0.246411331,0.450781544
-2.500000000,0.030000000,0.000900,0.008980087,0.000191677,0.000351331,9.977850180,0.246401530,0.450781544
-2.500000000,0.030000000,0.000901,0.008990065,0.000191923,0.000351782,9.977850180,0.246391729,0.450781544
-2.500000000,0.030000000,0.000902,0.009000043,0.000192170,0.000352233,9.977850180,0.246381928,0.450781544
-2.500000000,0.030000000,0.000903,0.009010021,0.000192416,0.000352684,9.977850180,0.246372127,0.450781544
-2.500000000,0.030000000,0.000904,0.009019999,0.000192663,0.000353135,9.977850180,0.246362326,0.450781544
-2.500000000,0.030000000,0.000905,0.009029977,0.000192909,0.000353585,9.977850180,0.246352525,0.450781544
-2.500000000,0.030000000,0.000906,0.009039954,0.000193155,0.000354036,9.977850180,0.246342724,0.450781545
-2.500000000,0.030000000,0.000907,0.009049932,0.000193402,0.000354487,9.977850180,0.246332923,0.450781545
-2.500000000,0.030000000,0.000908,0.009059910,0.000193648,0.000354938,9.977850180,0.246323122,0.450781545
-2.500000000,0.030000000,0.000909,0.009069888,0.000193894,0.000355388,9.977850180,0.246313321,0.450781545
-2.500000000,0.030000000,0.000910,0.009079866,0.000194141,0.000355839,9.977850180,0.246303520,0.450781545
-2.500000000,0.030000000,0.000911,0.009089844,0.000194387,0.000356290,9.977850180,0.246293719,0.450781545
-2.500000000,0.030000000,0.000912,0.009099822,0.000194633,0.000356741,9.977850180,0.246283919,0.450781545
-2.500000000,0.030000000,0.000913,0.009109799,0.000194879,0.000357192,9.977850180,0.246274118,0.450781545
-2.500000000,0.030000000,0.000914,0.009119777,0.000195126,0.000357642,9.977850180,0.246264317,0.450781545
-2.500000000,0.030000000,0.000915,0.009129755,0.000195372,0.000358093,9.977850180,0.246254516,0.450781545
-2.500000000,0.030000000,0.000916,0.009139733,0.000195618,0.000358544,9.977850180,0.246244715,0.450781545
-2.500000000,0.030000000,0.000917,0.009149711,0.000195864,0.000358995,9.977850180,0.246234914,0.450781545
-2.500000000,0.030000000,0.000918,0.009159689,0.000196111,0.000359445,9.977850180,0.246225113,0.450781545
-2.500000000,0.030000000,0.000919,0.009169667,0.000196357,0.000359896,9.977850180,0.246215312,0.450781545
-2.500000000,0.030000000,0.000920,0.009179644,0.000196603,0.000360347,9.977850180,0.246205511,0.450781545
-2.500000000,0.030000000,0.000921,0.009189622,0.000196849,0.000360798,9.977850180,0.246195710,0.450781545
-2.500000000,0.030000000,0.000922,0.009199600,0.000197096,0.000361249,9.977850180,0.246185910,0.450781545
-2.500000000,0.030000000,0.000923,0.009209578,0.000197342,0.000361699,9.977850180,0.246176109,0.450781545
-2.500000000,0.030000000,0.000924,0.009219556,0.000197588,0.000362150,9.977850180,0.246166308,0.450781545
-2.500000000,0.030000000,0.000925,0.009229534,0.000197834,0.000362601,9.977850180,0.246156507,0.450781545
-2.500000000,0.030000000,0.000926,0.009239511,0.000198080,0.000363052,9.977850180,0.246146706,0.450781545
-2.500000000,0.030000000,0.000927,0.009249489,0.000198326,0.000363502,9.977850180,0.246136905,0.450781545
-2.500000000,0.030000000,0.000928,0.009259467,0.000198573,0.000363953,9.977850180,0.246127105,0.450781545
-2.500000000,0.030000000,0.000929,0.009269445,0.000198819,0.000364404,9.977850180,0.246117304,0.450781545
-2.500000000,0.030000000,0.000930,0.009279423,0.000199065,0.000364855,9.977850180,0.246107503,0.450781545
-2.500000000,0.030000000,0.000931,0.009289401,0.000199311,0.000365306,9.977850180,0.246097702,0.450781545
-2.500000000,0.030000000,0.000932,0.009299379,0.000199557,0.000365756,9.977850180,0.246087901,0.450781545
-2.500000000,0.030000000,0.000933,0.009309356,0.000199803,0.000366207,9.977850180,0.246078101,0.450781545
-2.500000000,0.030000000,0.000934,0.009319334,0.000200049,0.000366658,9.977850180,0.246068300,0.450781545
-2.500000000,0.030000000,0.000935,0.009329312,0.000200295,0.000367109,9.977850180,0.246058499,0.450781545
-2.500000000,0.030000000,0.000936,0.009339290,0.000200541,0.000367560,9.977850180,0.246048698,0.450781545
-2.500000000,0.030000000,0.000937,0.009349268,0.000200787,0.000368010,9.977850180,0.246038897,0.450781545
-2.500000000,0.030000000,0.000938,0.009359246,0.000201033,0.000368461,9.977850180,0.246029097,0.450781545
-2.500000000,0.030000000,0.000939,0.009369224,0.000201279,0.000368912,9.977850180,0.246019296,0.450781545
-2.500000000,0.030000000,0.000940,0.009379201,0.000201525,0.000369363,9.977850180,0.246009495,0.450781545
-2.500000000,0.030000000,0.000941,0.009389179,0.000201771,0.000369813,9.977850180,0.245999694,0.450781545
-2.500000000,0.030000000,0.000942,0.009399157,0.000202017,0.000370264,9.977850180,0.245989894,0.450781545
-2.500000000,0.030000000,0.000943,0.009409135,0.000202263,0.000370715,9.977850180,0.245980093,0.450781545
-2.500000000,0.030000000,0.000944,0.009419113,0.000202509,0.000371166,9.977850180,0.245970292,0.450781545
-2.500000000,0.030000000,0.000945,0.009429091,0.000202755,0.000371617,9.977850180,0.245960491,0.450781545
-2.500000000,0.030000000,0.000946,0.009439068,0.000203001,0.000372067,9.977850180,0.245950691,0.450781545
-2.500000000,0.030000000,0.000947,0.009449046,0.000203247,0.000372518,9.977850180,0.245940890,0.450781545
-2.500000000,0.030000000,0.000948,0.009459024,0.000203493,0.000372969,9.977850180,0.245931089,0.450781545
-2.500000000,0.030000000,0.000949,0.009469002,0.000203739,0.000373420,9.977850180,0.245921289,0.450781545
-2.500000000,0.030000000,0.000950,0.009478980,0.000203985,0.000373870,9.977850180,0.245911488,0.450781545
-2.500000000,0.030000000,0.000951,0.009488958,0.000204231,0.000374321,9.977850180,0.245901687,0.450781545
-2.500000000,0.030000000,0.000952,0.009498936,0.000204477,0.000374772,9.977850180,0.245891886,0.450781545
-2.500000000,0.030000000,0.000953,0.009508913,0.000204723,0.000375223,9.977850180,0.245882086,0.450781545
-2.500000000,0.030000000,0.000954,0.009518891,0.000204969,0.000375674,9.977850180,0.245872285,0.450781545
-2.500000000,0.030000000,0.000955,0.009528869,0.000205214,0.000376124,9.977850180,0.245862484,0.450781545
-2.500000000,0.030000000,0.000956,0.009538847,0.000205460,0.000376575,9.977850180,0.245852684,0.450781545
-2.500000000,0.030000000,0.000957,0.009548825,0.000205706,0.000377026,9.977850180,0.245842883,0.450781545
-2.500000000,0.030000000,0.000958,0.009558803,0.000205952,0.000377477,9.977850180,0.245833082,0.450781545
-2.500000000,0.030000000,0.000959,0.009568781,0.000206198,0.000377928,9.977850180,0.245823282,0.450781545
-2.500000000,0.030000000,0.000960,0.009578758,0.000206444,0.000378378,9.977850180,0.245813481,0.450781545
-2.500000000,0.030000000,0.000961,0.009588736,0.000206690,0.000378829,9.977850180,0.245803680,0.450781545
-2.500000000,0.030000000,0.000962,0.009598714,0.000206935,0.000379280,9.977850180,0.245793880,0.450781545
-2.500000000,0.030000000,0.000963,0.009608692,0.000207181,0.000379731,9.977850180,0.245784079,0.450781545
-2.500000000,0.030000000,0.000964,0.009618670,0.000207427,0.000380181,9.977850180,0.245774279,0.450781545
-2.500000000,0.030000000,0.000965,0.009628648,0.000207673,0.000380632,9.977850180,0.245764478,0.450781545
